"C0241","42.325","-85.549"
"C0262","27.279","-80.33"
"C0265","39.67","-74.983"
"C0267","44.086","-93.498"
"C0272","41.914","12.574"
"C0275","52.486","5.493"
"C0288","45.902","-93.85"
"C0294","26.135","-80.404"
"C0297","40.094","-76.357"
"C0310","35.047","-114.58"
"C0311","42.24","-71.891"
"C0315","48.753","13.82"
"C0318","36.087","-95.809"
"C0325","47.74","-122.26"
"C0327","43.98","-71.118"
"C0328","26.182","-80.158"
"C0329","26.451","-80.118"
"C0333","43.082","-70.714"
"C0334","47.757","11.368"
"C0343","-17.02","145.341"
"C0346","40.496","-105.056"
"C0350","37.386","-76.463"
"C0351","39.167","-77.068"
"C0352","39.399","-101.06"
"C0354","40.69","-73.28"
"C0356","46.011","-123.915"
"C0360","52.076","4.549"
"C0374","29.787","-95.581"
"C0386","33.242","-103.336"
"C0387","28.785","-81.339"
"C0394","61.62","-149.129"
"C0405","42.863","-70.9"
"C0406","43.502","-115.315"
"C0407","47.729","-122.618"
"C0415","39.154","-76.828"
"C0416","40.672","-73.977"
"C0425","37.254","-122."
"C0433","39.163","-77.199"
"C0436","50.662","12.665"
"C0439","41.124","-111.916"
"C0440","44.948","-72.192"
"C0443","38.609","-121.412"
"C0444","41.634","-72.439"
"C0445","26.729","-81.894"
"C0449","52.437","4.881"
"C0451","41.899","-71.139"
"C0453","41.159","-96.192"
"C0454","39.143","-76.553"
"C0456","32.359","-89.971"
"C0458","38.587","-121.316"
"C0464","35.15","-118.517"
"C0465","41.577","-73.473"
"C0467","42.048","-70.69"
"C0472","41.879","-88.092"
"C0475","42.087","-71.599"
"C0476","40.326","-83.9"
"C0479","40.438","-74.39"
"C0493","45.496","-122.427"
"C0497","38.958","-77.035"
"C0498","33.885","-84.673"
"C0499","47.255","-93.594"
"C0500","42.68","-71.966"
"C0506","41.829","-72.909"
"C0508","42.745","-73.684"
"C0521","54.065","-2.858"
"C0525","53.04","-2.253"
"C0527","37.814","-79.407"
"C0528","40.745","-95.641"
"C0529","40.895","-74.209"
"C0531","41.553","-88.236"
"C0537","39.569","-76.338"
"C0538","37.636","-122.123"
"C0539","50.958","6.762"
"C0541","42.321","-77.651"
"C0546","40.79","-96.631"
"C0547","40.019","-86.133"
"C0549","40.003","-105.141"
"C0556","42.406","-71.527"
"C0561","45.159","-93.272"
"C0562","40.074","-76.387"
"C0565","58.275","7.977"
"C0566","39.717","-75.217"
"C0567","62.099","25.646"
"C0569","30.361","-81.56"
"C0570","41.042","-123.876"
"C0571","41.848","-88.314"
"C0572","28.544","-81.298"
"C0577","39.208","-76.769"
"C0578","40.834","-84.262"
"C0587","28.426","-80.715"
"C0596","41.807","-89.701"
"C0597","35.148","-118.508"
"C0605","43.902","10.948"
"C0607","33.705","-111.91"
"C0608","39.418","-76.49"
"C0609","37.341","-77.636"
"C0615","43.615","-70.312"
"C0616","33.948","-84.361"
"C0617","44.442","-89.547"
"C0621","41.664","-85.018"
"C0622","38.956","-123.545"
"C0623","34.177","-118.599"
"C0625","33.163","-96.699"
"C0626","41.149","-79.315"
"C0630","37.655","-77.569"
"C0636","43.899","-103.156"
"C0637","39.524","-76.165"
"C0639","30.256","-81.704"
"C0641","31.738","35.188"
"C0645","33.921","-118.054"
"C0653","44.231","-95.609"
"C0655","42.79","-71.23"
"C0657","49.604","-124.045"
"C0666","38.991","-77.333"
"C0672","47.2","-122.184"
"C0676","38.139","-75.958"
"C0677","38.452","-122.758"
"C0681","43.411","-84.455"
"C0682","45.892","-118.657"
"C0686","36.8","-114.079"
"C0692","35.846","-82.097"
"C0694","29.897","-84.36"
"C0698","44.762","-93.224"
"C0699","33.379","-84.707"
"C0704","44.714","-119.1"
"C0706","45.812","-118.422"
"C0707","46.317","-117.975"
"C0710","53.502","-2.307"
"C0713","39.016","-121.043"
"C0714","42.355","-83.46"
"C0720","33.874","-118.132"
"C0725","29.98","-98.087"
"C0728","41.776","-72.871"
"C0730","44.389","-68.804"
"C0732","44.135","-118.97"
"C0734","41.915","-70.926"
"C0736","43.213","-77.645"
"C0745","35.136","-79.432"
"C0750","47.205","-120.976"
"C0752","35.256","-97.497"
"C0755","35.252","-80.646"
"C0757","34.147","-81.215"
"C0762","33.056","-97.07"
"C0773","37.771","-92.652"
"C0774","43.874","-69.86"
"C0775","49.795","7.692"
"C0777","30.493","-81.605"
"C0783","41.417","-87.153"
"C0791","37.503","-122.307"
"C0795","40.685","-80.286"
"C0796","44.757","-93.344"
"C0799","46.478","-124.05"
"C0801","43.642","-70.231"
"C0803","33.916","-78.497"
"C0804","58.295","-134.431"
"C0809","37.583","-121.99"
"C0810","44.117","-115.989"
"C0811","41.728","-72.781"
"C0812","32.365","-96.093"
"C0814","34.511","-84.341"
"C0815","36.1","-87.037"
"C0817","33.155","-97.132"
"C0825","44.396","-122.702"
"C0834","46.628","-99.142"
"C0835","47.476","5.136"
"C0845","42.246","-72.676"
"C0856","30.066","-95.198"
"C0857","42.997","-72.012"
"C0858","40.842","-74.083"
"C0861","40.498","-74.654"
"C0863","42.094","-71.57"
"C0865","32.749","-97.191"
"C0866","31.271","-92.496"
"C0870","48.469","-123.39"
"C0875","21.3","-157.798"
"C0877","35.759","-79.1"
"C0887","38.072","-120.567"
"C0893","39.86","-105.271"
"C0900","30.446","-84.299"
"C0915","25.717","-80.271"
"C0921","24.958","-80.572"
"C0922","24.84","-80.792"
"C0923","24.771","-80.907"
"C0924","24.661","-81.411"
"C0925","24.648","-81.481"
"C0927","28.684","-81.466"
"C0929","48.904","1.718"
"C0930","35.087","-83.179"
"C0933","31.91","34.792"
"C0934","42.481","-70.949"
"C0937","51.099","5.587"
"C0945","38.456","-90.31"
"C0947","37.169","-76.471"
"C0949","51.071","4.704"
"C0956","39.504","-80.165"
"C0957","38.92","-79.522"
"C0958","31.918","-106.438"
"C0960","40.893","-74.058"
"C0962","41.942","-70.663"
"C0963","37.667","-122.488"
"C0964","30.623","-97.584"
"C0965","40.596","-98.398"
"C0987","33.954","-117.709"
"C0988","46.199","-119.964"
"C0990","39.637","141.096"
"C1000","36.089","-119.058"
"C1002","47.296","-122.521"
"C1014","42.208","-88.354"
"C1017","42.414","-71.15"
"C1018","28.062","-82.434"
"C1019","34.614","-112.333"
"C1020","35.165","-118.504"
"C1022","37.927","-121.926"
"C1028","29.475","-95.223"
"C1029","38.649","-80.215"
"C1032","39.43","-76.633"
"C1033","36.235","-86.382"
"C1034","47.445","9.141"
"C1035","48.125","-122.762"
"C1043","43.646","-121.57"
"C1050","35.488","-80.863"
"C1052","32.352","-96.621"
"C1053","40.373","-74.382"
"C1057","42.755","-87.817"
"C1059","50.567","9.567"
"C1060","49.72","8.47"
"C1064","43.4","-72.125"
"C1066","53.804","-3.021"
"C1068","19.34","-81.385"
"C1075","45.84","-119.707"
"C1084","38.374","-76.405"
"C1085","40.919","-77.047"
"C1091","39.966","-74.117"
"C1096","42.981","-87.887"
"C1097","42.54","-71.27"
"C1099","40.748","-74.152"
"C1100","50.499","-104.679"
"C1102","45.57","-117.53"
"C1104","32.326","-96.627"
"C1106","39.657","-79.641"
"C1108","38.786","-97.622"
"C1110","-19.342","146.722"
"C1111","41.36","-82.414"
"C1112","47.229","-122.26"
"C1115","51.362","-0.148"
"C1118","29.061","-81.975"
"C1120","58.014","11.586"
"C1122","36.905","-111.473"
"C1123","37.975","-87.427"
"C1125","39.445","-87.367"
"C1129","42.593","-71.387"
"C1130","37.029","-112.431"
"C1134","42.148","-97.45"
"C1136","60.19","21.895"
"C1138","47.701","-117.101"
"C1139","41.455","-74.518"
"C1141","30.409","-87.391"
"C1151","48.085","-90.75"
"C1157","52.787","-1.575"
"C1160","51.967","6.283"
"C1161","42.742","-74.093"
"C1162","47.903","-91.837"
"C1169","39.099","-104.764"
"C1172","58.215","11.928"
"C1173","35.114","-83.104"
"C1187","39.507","-85.245"
"C1188","33.145","-96.877"
"C1190","29.881","-95.651"
"C1196","-33.931","150.945"
"C1200","43.07","-89.428"
"C1203","35.198","-82.36"
"C1204","31.078","-97.39"
"C1209","30.457","-84.286"
"C1216","42.271","-94.73"
"C1217","44.311","10.765"
"C1219","44.381","-72.583"
"C1226","34.137","-117.594"
"C1227","42.396","-72.142"
"C1231","30.376","-87.477"
"C1234","48.632","9.048"
"C1235","44.486","-73.1"
"C1238","43.382","-92.923"
"C1241","36.112","-80.273"
"C1245","60.242","24.072"
"C1246","34.459","-86.97"
"C1247","46.539","-111.956"
"C1248","44.712","-93.463"
"C1254","-38.193","142.926"
"C1258","30.522","-87.466"
"C1259","44.007","-70.362"
"C1260","51.01","5.841"
"C1264","-38.133","176.2"
"C1265","47.147","-122.55"
"C1268","45.368","-122.766"
"C1273","54.847","11.172"
"C1274","37.996","-92.094"
"C1275","32.969","-96.339"
"C1276","42.358","-83.286"
"C1278","51.09","3.286"
"C1282","45.4","-91.854"
"C1283","42.108","-70.924"
"C1285","33.653","-83.747"
"C1287","32.263","-110.724"
"C1291","43.126","-77.697"
"C1292","48.749","1.932"
"C1295","38.242","-85.651"
"C1307","-16.568","145.413"
"C1309","29.68","-97.65"
"C1311","33.512","-117.712"
"C1317","39.558","-75.897"
"C1320","55.496","9.754"
"C1322","42.614","-82.911"
"C1323","39.64","-77.698"
"C1324","-33.753","151.026"
"C1327","28.942","-82.417"
"C1328","42.514","-72.851"
"C1330","54.983","11.883"
"C1331","32.712","-96.897"
"C1334","48.512","-110.964"
"C1335","43.402","-88.367"
"C1336","35.267","-114.044"
"C1340","-23.214","-45.914"
"C1341","40.111","-74.143"
"C1344","41.972","-71.929"
"C1351","30.277","-103.58"
"C1353","30.608","-88.259"
"C1355","39.836","-84.421"
"C1356","33.554","-112.06"
"C1357","41.244","-75.443"
"C1362","37.602","-122.123"
"C1367","40.44","-74.112"
"C1370","43.038","-77.108"
"C1377","35.222","-97.327"
"C1378","42.235","-71.028"
"C1390","41.286","-72.872"
"C1393","37.21","-121.958"
"C1394","48.801","-122.708"
"C1395","45.498","-119.829"
"C1397","39.231","-120.984"
"C1399","30.62","-88.099"
"C1403","44.132","-119.966"
"C1404","45.558","-69.565"
"C1407","27.56","-80.389"
"C1411","42.795","-73.823"
"C1415","40.686","-112.01"
"C1417","40.645","-88.78"
"C1419","43.037","-88.222"
"C1423","39.902","-85.924"
"C1428","38.55","-106.928"
"C1430","45.427","-117.292"
"C1434","-26.046","28.106"
"C1439","40.404","-76.475"
"C1440","40.108","-88.295"
"C1450","29.673","-82.701"
"C1454","39.968","-86.137"
"C1456","47.04","-120.517"
"C1459","39.633","-77.6"
"C1461","54.589","-1.29"
"C1464","50.127","7.016"
"C1466","33.459","-112.403"
"C1470","35.988","-78.829"
"C1473","41.906","-79.044"
"C1475","29.455","-98.539"
"C1478","30.134","-92.066"
"C1484","34.277","-119.183"
"C1485","41.673","-71.617"
"C1487","39.942","-83.805"
"C1490","42.936","-72.534"
"C1492","42.911","-72.385"
"C1497","41.255","-85.982"
"C1500","39.1","-78.18"
"C1502","42.898","-85.779"
"C1505","38.954","-105.266"
"C1507","39.256","-94.54"
"C1509","41.83","-86.254"
"C1517","43.669","-116.265"
"C1521","33.672","-117.971"
"C1522","37.429","-119.828"
"C1523","30.282","-98.067"
"C1524","43.139","-75.872"
"C1525","43.782","11.289"
"C1527","34.612","-83.592"
"C1529","-27.623","152.756"
"C1532","41.346","-72.132"
"C1542","-43.049","173.076"
"C1544","29.506","-81.252"
"C1546","33.398","-110.773"
"C1550","39.237","-76.697"
"C1555","53.159","5.668"
"C1558","47.061","-122.182"
"C1562","52.593","-1.085"
"C1567","-44.489","169.965"
"C1569","42.327","-88.017"
"C1575","39.753","-105.04"
"C1580","29.473","-98.639"
"C1588","39.242","-121.055"
"C1595","38.962","-104.77"
"C1599","37.406","-93.424"
"C1601","34.071","-106.91"
"C1602","39.741","-75.721"
"C1603","48.305","-114.434"
"C1605","39.467","-76.728"
"C1607","35.777","-78.775"
"C1614","34.485","-117.314"
"C1615","30.212","-92.06"
"C1616","38.966","-95.292"
"C1617","38.95","-104.6"
"C1619","38.293","-77.417"
"C1620","39.484","-76.302"
"C1621","46.354","-116.532"
"C1625","48.307","-122.677"
"C1627","29.64","-98.497"
"C1629","31.843","-94.968"
"C1630","34.3","-91.3"
"C1631","42.303","-75.789"
"C1634","37.856","-122.244"
"C1648","40.201","-75.358"
"C1650","40.323","-105.182"
"C1652","52.066","5.383"
"C1656","43.14","-77.853"
"C1658","41.554","-96.132"
"C1662","39.687","-77.758"
"C1663","51.05","0.169"
"C1667","38.724","-75.101"
"C1672","39.467","-78.007"
"C1675","50.608","5.962"
"C1676","39.178","-76.965"
"C1683","41.342","-73.039"
"C1697","41.642","-86.041"
"C1700","60.184","24.003"
"C1701","38.317","-76.451"
"C1704","31.918","-109.908"
"C1706","38.555","-76.011"
"C1707","39.474","-94.576"
"C1708","40.252","-75.125"
"C1709","41.237","-89.935"
"C1710","-41.26","173.3"
"C1712","40.899","-77.459"
"C1713","52.756","-1.555"
"C1719","25.119","-80.419"
"C1720","40.264","-104.998"
"C1721","27.833","-82.65"
"C1723","42.312","-88.449"
"C1724","39.517","-119.917"
"C1725","30.212","-98.04"
"C1729","38.58","-76.094"
"C1731","38.969","-94.764"
"C1732","41.983","-71.48"
"C1733","25.704","-80.329"
"C1734","50.72","-1.27"
"C1735","40.868","-74.63"
"C1738","48.106","11.708"
"C1740","40.731","-89.27"
"C1744","34.7","-82.3"
"C1745","34.098","-98.573"
"C1749","33.02","-99.872"
"C1752","-32.391","115.95"
"C1753","45.508","-122.731"
"C1756","39.133","-79.149"
"C1763","38.906","-104.686"
"C1766","38.534","-122.683"
"C1767","38.372","-75.663"
"C1768","43.564","-70.941"
"C1773","44.212","-71.916"
"C1775","38.218","-92.713"
"C1777","26.06","-80.187"
"C1780","36.923","-81.173"
"C1784","40.699","-3.449"
"C1787","50.984","8.252"
"C1789","39.288","-121.336"
"C1792","37.275","-122.023"
"C1793","39.395","-104.806"
"C1794","26.874","-80.07"
"C1795","44.758","-108.777"
"C1798","-27.76","153.143"
"C1799","38.926","-104.769"
"C1800","44.38","-108.046"
"C1811","42.39","-71.147"
"C1812","42.39","-71.147"
"C1813","42.391","-71.148"
"C1814","42.392","-71.149"
"C1817","39.584","-75.843"
"C1819","28.201","-80.601"
"C1821","33.596","-117.088"
"C1823","47.703","-122.238"
"C1824","47.997","-122.48"
"C1826","39.043","-77.012"
"C1828","34.098","-116.318"
"C1831","37.549","15.056"
"C1832","46.714","-111.733"
"C1834","43.391","10.45"
"C1835","41.763","-84.025"
"C1837","43.908","-78.929"
"C1839","37.548","15.084"
"C1840","35.135","-97.678"
"C1841","43.065","-108.477"
"C1842","37.184","-78.135"
"C1844","37.14","-122.127"
"C1845","38.941","-95.278"
"C1849","34.952","-88.503"
"C1851","34.172","-84.224"
"C1852","43.876","-69.494"
"C1855","45.186","-122.587"
"C1859","39.372","-76.916"
"C1861","34.176","-118.893"
"C1864","35.052","-98.264"
"C1874","44.1","-103.067"
"C1877","36.278","-86.547"
"C1880","52.636","4.738"
"C1882","59.262","5.184"
"C1890","48.612","-93.414"
"C1892","37.732","-121.43"
"C1893","44.28","-120.901"
"C1897","39.154","-121.135"
"C1898","44.991","-93.077"
"C1903","41.617","-71.25"
"C1904","46.952","-112.688"
"C1906","38.791","-91.116"
"C1909","39.759","-121.612"
"C1912","27.87","-82.248"
"C1913","28.919","-81.946"
"C1914","-41.334","174.821"
"C1918","46.249","-119.921"
"C1923","51.059","4.579"
"C1930","43.794","-90.373"
"C1931","40.792","-74.519"
"C1937","34.761","-87.112"
"C1943","47.674","-122.288"
"C1945","52.522","-2.19"
"C1950","37.171","-122.138"
"C1952","34.991","-92.612"
"C1961","36.695","-95.827"
"C1965","27.836","-82.661"
"C1968","40.886","-85.482"
"C1982","40.665","-73.378"
"C1984","42.912","-71.217"
"C1986","39.69","-86.064"
"C1988","43.086","-88.153"
"C1989","26.1","-80.217"
"C1992","35.652","-80.179"
"C1995","-35.114","138.525"
"C1999","36.872","-121.656"
"C2001","41.872","-93.813"
"C2003","42.864","-74.721"
"C2005","18.404","-66.042"
"C2007","14.6","-90.521"
"C2012","49.448","-2.54"
"C2014","33.426","-111.749"
"C2017","33.384","-111.709"
"C2024","37.625","-104.78"
"C2026","45.205","-67.536"
"C2028","39.211","-93.52"
"C2033","40.948","-90.344"
"C2037","39.884","-75.016"
"C2042","41.579","-109.214"
"C2045","47.694","-122.13"
"C2046","36.052","-79.083"
"C2049","45.56","-116.835"
"C2052","28.643","-81.293"
"C2055","33.862","-78.799"
"C2056","40.525","-105.129"
"C2057","39.094","-77.162"
"C2059","46.902","-100.785"
"C2060","38.149","-121.29"
"C2066","41.654","-71.184"
"C2067","28.9","-81.9"
"C2069","33.515","-112.148"
"C2071","41.436","-97.45"
"C2073","41.02","-74.122"
"C2074","33.871","-83.113"
"C2075","47.488","-3.114"
"C2077","42.569","-84.675"
"C2080","39.182","-78.25"
"C2086","43.188","-89.458"
"C2091","49.463","8.557"
"C2092","43.068","-87.899"
"C2093","41.396","-85.055"
"C2094","35.838","-78.56"
"C2096","35.356","-80.784"
"C2098","30.383","-81.517"
"C2099","45.516","-88.848"
"C2101","40.216","-88.359"
"C2103","46.038","13.251"
"C2106","44.511","-89.573"
"C2108","42.053","-124.279"
"C2110","34.073","-96.391"
"C2112","40.63","-75.382"
"C2115","31.959","-110.445"
"C2122","42.704","-72.19"
"C2124","42.833","-106.306"
"C2125","43.1","-84.336"
"C2127","35.114","-83.098"
"C2128","35.17","-106.666"
"C2139","40.89","-85.498"
"C2140","45.154","-61.619"
"C2147","38.81","-94.468"
"C2148","41.427","-72.081"
"C2149","38.757","-90.557"
"C2157","38.782","-76.252"
"C2158","44.831","-87.342"
"C2160","32.981","-96.883"
"C2187","35.6","-105.228"
"C2192","40.156","-74.269"
"C2194","49.094","-123.061"
"C2195","37.353","-79.978"
"C2197","40.501","-112.022"
"C2202","44.536","-72.007"
"C2205","39.253","-90.679"
"C2209","44.523","-121.204"
"C2212","39.195","-81.765"
"C2213","39.015","-95.753"
"C2217","42.026","-88.289"
"C2218","32.885","-97.217"
"C2220","29.981","-92.274"
"C2224","47.475","-122.202"
"C2225","37.809","-122.409"
"C2227","30.378","-87.063"
"C2230","41.604","-74.345"
"C2233","43.701","-70.279"
"C2235","58.086","8.015"
"C2236","42.212","-71.114"
"C2247","42.033","-111.983"
"C2248","50.919","6.911"
"C2258","36.736","-87.599"
"C2259","-29.208","-51.395"
"C2260","40.243","-75.296"
"C2265","43.176","-79.472"
"C2267","44.086","-70.219"
"C2268","40.824","-75.873"
"C2269","41.417","-78.194"
"C2275","48.963","1.65"
"C2277","38.971","-92.76"
"C2280","40.493","-74.518"
"C2283","37.951","-78.463"
"C2284","30.385","-84.224"
"C2285","33.824","-116.396"
"C2286","44.821","-119.419"
"C2288","34.16","-118.619"
"C2293","42.328","-71.305"
"C2295","44.491","-103.874"
"C2296","42.113","-72.315"
"C2300","49.517","8.051"
"C2303","37.347","-92.917"
"C2305","52.39","-1.794"
"C2306","28.26","-80.708"
"C2307","39.721","-74.128"
"C2308","34.409","-118.946"
"C2312","39.691","-84.206"
"C2313","45.786","-118.109"
"C2314","39.931","-105.108"
"C2316","52.3","-2.5"
"C2319","28.942","-81.998"
"C2321","51.99","-0.768"
"C2322","42.607","-70.879"
"C2323","39.524","-104.928"
"C2325","40.664","-96.175"
"C2327","39.026","-95.709"
"C2329","35.833","14.417"
"C2333","41.354","-83.655"
"C2334","41.443","-81.443"
"C2340","41.858","-72.436"
"C2342","37.061","-100.932"
"C2347","30.048","-90.69"
"C2352","43.158","-75.462"
"C2358","35.105","-98.606"
"C2375","45.371","-84.922"
"C2377","42.21","-88.092"
"C2378","29.969","-90.218"
"C2379","44.936","-93.179"
"C2380","32.452","-111.073"
"C2383","56.82","24.48"
"C2387","43.094","-85.232"
"C2389","43.015","-85.685"
"C2391","35.028","-81.021"
"C2392","41.588","-72.764"
"C2394","36.994","-76.601"
"C2396","39.144","-75.985"
"C2398","40.167","-74.684"
"C2399","39.485","-111.493"
"C2401","35.998","-79.053"
"C2403","36.119","-81.749"
"C2404","42.307","-70.889"
"C2405","42.174","-88.055"
"C2407","44.269","-88.336"
"C2411","39.605","-76.115"
"C2412","27.924","-82.821"
"C2414","45.119","-67.502"
"C2421","39.874","-121.677"
"C2422","39.759","-121.622"
"C2423","39.264","-105.22"
"C2426","44.765","-121.272"
"C2428","37.993","-76.509"
"C2433","41.29","-95.916"
"C2434","41.684","-73.72"
"C2439","42.658","-70.612"
"C2440","35.256","-85.01"
"C2444","45.713","-119.36"
"C2445","37.246","-79.147"
"C2449","34.344","-88.797"
"C2450","36.728","-76.06"
"C2458","38.128","-122.194"
"C2461","41.443","-81.867"
"C2463","39.205","-77.131"
"C2467","44.949","-72.191"
"C2468","33.869","-84.503"
"C2470","34.197","-80.81"
"C2474","39.984","-105.142"
"C2484","36.775","-76.071"
"C2486","-38.201","145.484"
"C2493","42.733","-73.072"
"C2504","40.879","-74.291"
"C2505","18.95","-99.223"
"C2506","33.821","-117.374"
"C2512","47.565","-122.669"
"C2515","29.816","-85.308"
"C2516","41.502","-88.16"
"C2517","43.374","-70.468"
"C2522","41.797","-73.171"
"C2523","34.093","-80.519"
"C2527","43.98","-124.095"
"C2528","34.029","-84.446"
"C2530","39.576","-74.232"
"C2534","42.932","-74.63"
"C2536","42.55","-70.892"
"C2539","42.62","-83.218"
"C2541","34.725","-76.761"
"C2542","34.727","-76.944"
"C2545","36.392","-82.418"
"C2546","51.367","1.133"
"C2548","29.011","-110.944"
"C2550","44.466","-93.209"
"C2551","42.308","-122.899"
"C2553","36.363","-119.633"
"C2559","41.558","-75.778"
"C2561","21.348","-158.083"
"C2562","27.096","-82.441"
"C2564","33.341","-96.488"
"C2568","47.313","-123.128"
"C2570","35.95","-95.727"
"C2571","26.132","-80.415"
"C2572","43.489","-71.507"
"C2574","28.091","-82.778"
"C2576","30.449","-87.869"
"C2578","41.648","-86.129"
"C2582","33.402","-111.883"
"C2583","34.919","-82.362"
"C2584","35.565","-80.972"
"C2586","47.569","19.282"
"C2597","52.663","8.206"
"C2599","34.085","-118.1"
"C2600","55.661","11.105"
"C2602","45.915","-89.243"
"C2607","41.918","-73.905"
"C2610","36.15","-120.367"
"C2611","28.703","-81.509"
"C2613","27.137","-80.331"
"C2615","45.181","-85.198"
"C2616","45.18","-85.2"
"C2620","42.704","-72.889"
"C2621","41.896","-72.365"
"C2627","45.692","-118.852"
"C2628","48.491","16.659"
"C2635","33.15","-117.245"
"C2640","33.862","-87.243"
"C2641","18.482","-69.944"
"C2645","44.037","-123.066"
"C2646","-33.864","151.114"
"C2647","32.554","-84.097"
"C2651","51.89","6.002"
"C2654","45.524","-122.22"
"C2655","37.921","-122.073"
"C2659","47.553","-122.133"
"C2664","45.531","-122.292"
"C2670","38.869","-86.566"
"C2671","39.98","-74.991"
"C2672","28.477","-82.193"
"C2673","41.743","-73.817"
"C2674","33.57","-112.308"
"C2678","43.19","-75.087"
"C2681","53.088","-1.38"
"C2683","33.02","-96.739"
"C2690","32.834","-116.835"
"C2692","47.664","-94.984"
"C2693","28.034","-80.542"
"C2694","33.05","-97.018"
"C2698","36.058","-83.911"
"C2702","39.83","-84.415"
"C2703","30.305","-81.735"
"C2707","39.664","-106.067"
"C2708","43.203","-87.965"
"C2710","45.176","-121.079"
"C2712","35.998","-96.107"
"C2715","40.723","-104.523"
"C2718","40.275","-75.303"
"C2725","44.474","-103.864"
"C2726","38.111","-0.868"
"C2732","38.257","-0.703"
"C2735","32.838","-117.08"
"C2740","35.156","-89.829"
"C2741","41.737","-87.712"
"C2748","46.056","-118.359"
"C2749","40.454","-105.068"
"C2750","37.296","-121.955"
"C2751","39.354","-101.7"
"C2752","42.333","-88.269"
"C2755","29.297","-81.067"
"C2758","41.208","-90.759"
"C2763","27.076","-82.2"
"C2766","50.81","0.284"
"C2768","45.56","-122.85"
"C2769","28.008","-15.378"
"C2775","40.166","-74.849"
"C2779","32.859","-83.66"
"C2780","36.087","-83.97"
"C2787","39.079","-81.975"
"C2789","37.204","-121.872"
"C2791","28.024","-80.659"
"C2795","39.12","-95.062"
"C2796","34.524","-114.314"
"C2798","38.793","0.18"
"C2804","-44.085","171.221"
"C2807","46.645","0.366"
"C2809","39.982","-105.113"
"C2811","51.794","5.648"
"C2813","40.125","-86.028"
"C2817","42.31","-71.519"
"C2820","49.166","-122.623"
"C2821","33.968","-118.446"
"C2827","42.797","-71.707"
"C2830","51.161","0.258"
"C2840","30.166","-95.443"
"C2841","43.218","-88.27"
"C2844","40.044","-75.499"
"C2847","42.794","-71.466"
"C2849","42.176","-120.459"
"C2856","37.544","-94.665"
"C2857","39.598","-119.274"
"C2862","40.944","-74.152"
"C2864","42.281","-83.219"
"C2865","42.45","-93.805"
"C2867","30.142","-92.057"
"C2872","43.527","-96.822"
"C2876","37.271","-121.759"
"C2877","43.653","-96.231"
"C2880","42.71","-71.695"
"C2882","48.501","-122.664"
"C2884","33.99","-84.435"
"C2885","39.291","-121.024"
"C2887","29.992","-95.618"
"C2888","51.5","-2.576"
"C2894","44.633","-124.037"
"C2897","39.664","-105.332"
"C2900","34.194","-116.4"
"C2901","42.088","-111.74"
"C2903","43.681","7.214"
"C2910","32.343","-86.433"
"C2911","32.388","-86.177"
"C2912","41.283","-105.531"
"C2916","29.921","-95.567"
"C2920","45.85","-118.654"
"C2921","37.012","-112.96"
"C2924","43.86","-70.15"
"C2926","48.539","-121.774"
"C2927","45.868","-72.51"
"C2931","42.228","-83.23"
"C2932","28.047","-82.699"
"C2935","45.228","-93.525"
"C2936","45.503","-122.523"
"C2939","36.865","-4.146"
"C2943","35.634","-91.802"
"C2947","28.028","-82.755"
"C2951","34.758","-77.382"
"C2953","10.3","-85."
"C2963","40.74","-74.05"
"C2965","28.307","-80.684"
"C2966","36.692","-76.19"
"C2967","36.454","-76.081"
"C2969","30.439","-97.797"
"C2971","36.765","-76.146"
"C2972","35.78","-86.92"
"C2973","47.058","-122.856"
"C2974","42.57","-122.997"
"C2976","27.362","-82.491"
"C2978","37.075","-121.617"
"C2979","27.956","-82.267"
"C2980","46.868","-68.007"
"C2984","27.888","-97.202"
"C2988","42.154","-92.033"
"C2989","30.507","-97.734"
"C2995","33.863","-118.365"
"C2997","34.729","-86.536"
"C2998","37.651","-118.976"
"C3001","51.332","4.79"
"C3005","21.299","-157.775"
"C3006","42.762","-71.527"
"C3007","30.606","-97.587"
"C3008","42.637","-70.68"
"C3011","29.583","-98.261"
"C3015","41.032","-111.91"
"C3019","29.27","-95.946"
"C3024","60.241","11.679"
"C3032","27.061","-82.172"
"C3033","42.676","-71.966"
"C3035","32.312","-97.016"
"C3036","40.686","22.856"
"C3046","37.104","-122.05"
"C3052","40.168","-74.674"
"C3053","42.622","-71.26"
"C3056","35.75","-95.331"
"C3057","13.638","123.205"
"C3059","38.707","-88.905"
"C3062","39.042","-77.028"
"C3063","32.478","-86.45"
"C3064","38.919","-104.733"
"C3065","40.383","-105.483"
"C3066","35.286","-80.743"
"C3067","44.068","-123.06"
"C3070","34.229","-118.503"
"C3071","43.409","-106.272"
"C3072","39.002","-79.468"
"C3074","42.698","9.449"
"C3075","40.12","-83.599"
"C3077","30.614","-97.707"
"C3081","36.066","-87.154"
"C3083","48.62","-123.128"
"C3085","31.041","-97.464"
"C3087","35.599","-80.889"
"C3090","32.425","-110.993"
"C3092","31.98","-97.443"
"C3094","41.872","-73.015"
"C3101","41.734","-71.466"
"C3106","54.021","-1.5"
"C3109","37.596","-122.07"
"C3111","39.754","-123.207"
"C3112","33.81","-84.349"
"C3114","51.269","4.785"
"C3115","37.934","-80.16"
"C3116","35.556","-78.728"
